Timestamp,Memory_Usage_Percent,Memory_Used_GB,Memory_Total_GB
2026-02-19 20:03:19,67.60,172.85,255.69
2026-02-19 20:03:29,67.40,172.46,255.69
2026-02-19 20:03:39,67.20,171.95,255.69
2026-02-19 20:03:49,67.30,172.20,255.69
2026-02-19 20:03:59,67.50,172.69,255.69
2026-02-19 20:04:09,67.70,173.23,255.69
2026-02-19 20:04:19,67.70,173.22,255.69
2026-02-19 20:04:29,67.60,172.88,255.69
2026-02-19 20:04:39,67.60,172.79,255.69
2026-02-19 20:04:49,67.60,172.84,255.69
2026-02-19 20:04:59,67.60,172.83,255.69
2026-02-19 20:05:09,67.60,172.88,255.69
2026-02-19 20:05:19,67.60,172.85,255.69
2026-02-19 20:05:29,67.70,173.18,255.69
2026-02-19 20:05:39,67.70,173.19,255.69
2026-02-19 20:05:49,67.80,173.33,255.69
2026-02-19 20:05:59,67.80,173.24,255.69
2026-02-19 20:06:09,67.70,173.21,255.69
2026-02-19 20:06:19,67.70,173.09,255.69
2026-02-19 20:06:29,67.70,173.05,255.69
2026-02-19 20:06:39,67.70,173.05,255.69
2026-02-19 20:06:49,67.50,172.69,255.69
2026-02-19 20:06:59,67.50,172.68,255.69
2026-02-19 20:07:09,67.50,172.66,255.69
2026-02-19 20:07:19,67.60,172.94,255.69
2026-02-19 20:07:29,67.80,173.23,255.69
2026-02-19 20:07:39,67.80,173.46,255.69
2026-02-19 20:07:50,67.90,173.69,255.69
2026-02-19 20:08:00,67.90,173.68,255.69
2026-02-19 20:08:10,68.00,173.91,255.69
2026-02-19 20:08:20,68.00,173.80,255.69
2026-02-19 20:08:30,68.00,173.77,255.69
2026-02-19 20:08:40,67.90,173.59,255.69
2026-02-19 20:08:50,67.80,173.41,255.69
2026-02-19 20:09:00,67.80,173.27,255.69
2026-02-19 20:09:10,67.80,173.38,255.69
2026-02-19 20:09:20,67.70,173.19,255.69
2026-02-19 20:09:30,67.70,173.05,255.69
2026-02-19 20:09:40,67.70,173.07,255.69
2026-02-19 20:09:50,67.70,173.09,255.69
2026-02-19 20:10:00,67.80,173.31,255.69
2026-02-19 20:10:10,67.90,173.58,255.69
2026-02-19 20:10:20,67.90,173.63,255.69
2026-02-19 20:10:30,67.80,173.37,255.69
2026-02-19 20:10:40,67.80,173.36,255.69
2026-02-19 20:10:50,67.70,173.23,255.69
2026-02-19 20:11:00,67.80,173.40,255.69
2026-02-19 20:11:10,67.90,173.57,255.69
2026-02-19 20:11:20,67.90,173.68,255.69
2026-02-19 20:11:30,67.90,173.59,255.69
2026-02-19 20:11:40,67.90,173.54,255.69
2026-02-19 20:11:50,67.90,173.51,255.69
2026-02-19 20:12:00,67.80,173.40,255.69
2026-02-19 20:12:10,67.70,173.10,255.69
2026-02-19 20:12:20,67.70,173.17,255.69
2026-02-19 20:12:30,67.80,173.41,255.69
2026-02-19 20:12:40,67.80,173.42,255.69
2026-02-19 20:12:50,67.90,173.58,255.69
2026-02-19 20:13:00,67.90,173.59,255.69
2026-02-19 20:13:10,67.90,173.57,255.69
2026-02-19 20:13:20,67.90,173.59,255.69
2026-02-19 20:13:30,67.80,173.42,255.69
2026-02-19 20:13:40,67.90,173.70,255.69
2026-02-19 20:13:50,67.90,173.59,255.69
2026-02-19 20:14:00,67.90,173.66,255.69
2026-02-19 20:14:10,67.80,173.45,255.69
2026-02-19 20:14:20,67.80,173.38,255.69
2026-02-19 20:14:30,67.90,173.50,255.69
2026-02-19 20:14:40,67.90,173.53,255.69
2026-02-19 20:14:50,67.80,173.32,255.69
2026-02-19 20:15:00,67.80,173.35,255.69
2026-02-19 20:15:10,67.80,173.37,255.69
2026-02-19 20:15:20,67.70,173.21,255.69
2026-02-19 20:15:30,67.80,173.48,255.69
2026-02-19 20:15:40,67.90,173.53,255.69
2026-02-19 20:15:50,68.00,173.74,255.69
2026-02-19 20:16:00,67.90,173.55,255.69
2026-02-19 20:16:10,67.90,173.57,255.69
2026-02-19 20:16:20,67.90,173.53,255.69
2026-02-19 20:16:30,67.90,173.50,255.69
2026-02-19 20:16:40,68.00,173.76,255.69
2026-02-19 20:16:50,68.00,173.78,255.69
2026-02-19 20:17:00,67.90,173.56,255.69
2026-02-19 20:17:10,67.80,173.43,255.69
2026-02-19 20:17:20,67.80,173.40,255.69
2026-02-19 20:17:30,67.80,173.26,255.69
2026-02-19 20:17:40,67.60,172.92,255.69
2026-02-19 20:17:50,67.50,172.53,255.69
2026-02-19 20:18:00,67.50,172.60,255.69
2026-02-19 20:18:10,67.70,173.02,255.69
2026-02-19 20:18:20,67.70,173.10,255.69
2026-02-19 20:18:30,67.70,173.17,255.69
2026-02-19 20:18:40,67.80,173.37,255.69
2026-02-19 20:18:50,67.70,173.06,255.69
2026-02-19 20:19:00,67.70,173.08,255.69
2026-02-19 20:19:10,67.70,173.07,255.69
2026-02-19 20:19:20,67.70,173.19,255.69
2026-02-19 20:19:30,67.90,173.56,255.69
2026-02-19 20:19:40,67.90,173.51,255.69
2026-02-19 20:19:50,67.80,173.45,255.69
2026-02-19 20:20:00,67.80,173.31,255.69
2026-02-19 20:20:10,67.80,173.24,255.69
2026-02-19 20:20:20,67.80,173.23,255.69
2026-02-19 20:20:31,67.60,172.92,255.69
2026-02-19 20:20:41,67.40,172.39,255.69
2026-02-19 20:20:51,67.30,172.12,255.69
2026-02-19 20:21:01,67.30,172.10,255.69
