Timestamp,IO_Usage_Percent,Read_MB_s,Write_MB_s,Read_Count,Write_Count
2026-02-17 13:18:37,0.04,0.02,0.17,2,16
2026-02-17 13:18:47,0.04,0.02,0.23,1,13
2026-02-17 13:18:57,0.03,0.01,0.13,0,10
2026-02-17 13:19:07,0.04,0.0,0.22,0,16
2026-02-17 13:19:17,0.04,0.02,0.26,1,18
2026-02-17 13:19:27,0.04,0.01,0.24,1,16
2026-02-17 13:19:37,0.04,0.01,0.18,1,15
2026-02-17 13:19:47,0.04,0.02,0.16,1,11
2026-02-17 13:19:57,0.04,0.0,0.19,0,11
2026-02-17 13:20:07,0.05,0.01,0.26,1,9
2026-02-17 13:20:17,0.03,0.01,0.16,1,13
2026-02-17 13:20:27,0.03,0.01,0.15,0,9
2026-02-17 13:20:37,0.06,0.04,0.29,2,13
2026-02-17 13:20:47,0.03,0.01,0.15,0,14
2026-02-17 13:20:57,0.05,0.01,0.27,1,15
2026-02-17 13:21:07,0.07,0.04,0.29,2,27
2026-02-17 13:21:17,0.03,0.01,0.15,1,9
2026-02-17 13:21:27,0.03,0.01,0.12,0,9
2026-02-17 13:21:37,0.1,0.1,0.38,1,19
2026-02-17 13:21:47,0.03,0.01,0.13,1,7
2026-02-17 13:21:57,0.03,0.01,0.15,1,12
2026-02-17 13:22:07,0.06,0.01,0.28,1,16
2026-02-17 13:22:17,0.03,0.01,0.13,1,9
2026-02-17 13:22:27,0.02,0.0,0.12,0,8
2026-02-17 13:22:37,0.04,0.02,0.22,1,17
2026-02-17 13:22:47,0.03,0.01,0.18,1,5
2026-02-17 13:22:57,0.03,0.01,0.16,1,14
2026-02-17 13:23:07,0.05,0.05,0.25,1,15
2026-02-17 13:23:17,0.04,0.02,0.17,1,11
2026-02-17 13:23:27,0.02,0.01,0.11,0,5
2026-02-17 13:23:37,0.04,0.02,0.18,1,12
2026-02-17 13:23:47,0.02,0.0,0.1,0,6
2026-02-17 13:23:57,0.03,0.02,0.15,1,9
2026-02-17 13:24:07,0.05,0.02,0.22,1,12
2026-02-17 13:24:17,0.05,0.02,0.16,1,20
2026-02-17 13:24:27,0.02,0.01,0.12,0,5
2026-02-17 13:24:37,0.04,0.02,0.19,1,22
2026-02-17 13:24:47,0.03,0.01,0.12,1,11
2026-02-17 13:24:57,0.03,0.01,0.15,0,7
2026-02-17 13:25:07,0.04,0.01,0.2,1,11
2026-02-17 13:25:17,0.03,0.02,0.12,1,8
2026-02-17 13:25:27,0.02,0.01,0.1,0,11
2026-02-17 13:25:37,0.06,0.02,0.27,1,11
2026-02-17 13:25:47,0.02,0.0,0.11,0,7
2026-02-17 13:25:57,0.03,0.01,0.14,0,13
2026-02-17 13:26:07,0.04,0.03,0.27,1,14
2026-02-17 13:26:17,0.04,0.03,0.18,1,9
2026-02-17 13:26:27,0.02,0.0,0.1,0,6
2026-02-17 13:26:37,0.02,0.01,0.14,0,8
2026-02-17 13:26:47,0.05,0.03,0.24,1,17
2026-02-17 13:26:57,0.03,0.02,0.14,1,11
2026-02-17 13:27:07,0.04,0.02,0.18,1,14
2026-02-17 13:27:17,0.02,0.01,0.11,1,4
2026-02-17 13:27:27,0.04,0.03,0.18,2,10
2026-02-17 13:27:37,0.08,0.02,0.35,1,12
2026-02-17 13:27:47,0.08,0.0,0.4,0,7
2026-02-17 13:27:57,0.23,0.05,1.12,2,23
2026-02-17 13:28:07,2.13,0.18,9.61,5,58
2026-02-17 13:28:17,2.05,0.02,8.09,1,27
2026-02-17 13:28:27,0.07,0.01,0.36,0,12
2026-02-17 13:28:37,0.03,0.0,0.14,0,11
2026-02-17 13:28:47,0.04,0.01,0.19,0,26
2026-02-17 13:28:57,0.02,0.01,0.1,1,7
2026-02-17 13:29:07,0.04,0.01,0.22,0,6
2026-02-17 13:29:17,0.02,0.01,0.11,1,7
2026-02-17 13:29:27,0.02,0.01,0.12,0,7
2026-02-17 13:29:37,0.03,0.01,0.14,0,12
2026-02-17 13:29:47,0.04,0.02,0.13,1,6
2026-02-17 13:29:57,0.04,0.01,0.16,1,7
2026-02-17 13:30:07,0.05,0.02,0.21,1,11
2026-02-17 13:30:17,0.03,0.02,0.15,1,12
2026-02-17 13:30:27,0.03,0.02,0.14,1,11
2026-02-17 13:30:37,0.05,0.04,0.22,3,12
2026-02-17 13:30:47,0.03,0.01,0.12,1,13
2026-02-17 13:30:57,0.02,0.0,0.09,0,5
2026-02-17 13:31:07,0.06,0.06,0.25,2,15
2026-02-17 13:31:17,0.56,0.67,2.71,34,120
