Timestamp,Power_W,Energy_kWh,Cost_EUR,Carbon_kgCO2
2026-02-18 01:15:57,125.14,1.629246,0.2933,0.1629
2026-02-18 01:16:07,127.28,1.629599,0.2933,0.163
2026-02-18 01:16:17,125.86,1.629949,0.2934,0.163
2026-02-18 01:16:27,125.84,1.630299,0.2935,0.163
2026-02-18 01:16:37,125.94,1.630648,0.2935,0.1631
2026-02-18 01:16:47,125.09,1.630996,0.2936,0.1631
2026-02-18 01:16:57,127.08,1.631349,0.2936,0.1631
2026-02-18 01:17:07,131.44,1.631714,0.2937,0.1632
2026-02-18 01:17:17,131.63,1.63208,0.2938,0.1632
2026-02-18 01:17:27,131.28,1.632444,0.2938,0.1632
2026-02-18 01:17:37,125.77,1.632794,0.2939,0.1633
2026-02-18 01:17:47,127.38,1.633148,0.294,0.1633
2026-02-18 01:17:57,124.63,1.633494,0.294,0.1633
2026-02-18 01:18:07,124.33,1.633839,0.2941,0.1634
2026-02-18 01:18:17,126.59,1.634191,0.2942,0.1634
2026-02-18 01:18:27,126.92,1.634543,0.2942,0.1635
2026-02-18 01:18:37,126.6,1.634895,0.2943,0.1635
2026-02-18 01:18:47,126.42,1.635246,0.2943,0.1635
2026-02-18 01:18:57,126.31,1.635597,0.2944,0.1636
2026-02-18 01:19:07,124.86,1.635944,0.2945,0.1636
2026-02-18 01:19:17,126.45,1.636295,0.2945,0.1636
2026-02-18 01:19:27,126.42,1.636646,0.2946,0.1637
2026-02-18 01:19:37,125.55,1.636995,0.2947,0.1637
2026-02-18 01:19:47,126.9,1.637348,0.2947,0.1637
2026-02-18 01:19:57,124.64,1.637694,0.2948,0.1638
2026-02-18 01:20:07,125.76,1.638043,0.2948,0.1638
2026-02-18 01:20:17,127.82,1.638398,0.2949,0.1638
2026-02-18 01:20:27,129.62,1.638758,0.295,0.1639
2026-02-18 01:20:37,128.16,1.639114,0.295,0.1639
2026-02-18 01:20:47,127.36,1.639468,0.2951,0.1639
2026-02-18 01:20:57,126.95,1.639821,0.2952,0.164
2026-02-18 01:21:07,124.51,1.640166,0.2952,0.164
2026-02-18 01:21:17,125.48,1.640515,0.2953,0.1641
2026-02-18 01:21:27,126.19,1.640866,0.2954,0.1641
2026-02-18 01:21:37,126.16,1.641216,0.2954,0.1641
2026-02-18 01:21:47,127.2,1.641569,0.2955,0.1642
2026-02-18 01:21:57,127.56,1.641924,0.2955,0.1642
2026-02-18 01:22:07,127.58,1.642278,0.2956,0.1642
2026-02-18 01:22:17,125.41,1.642626,0.2957,0.1643
2026-02-18 01:22:27,128.67,1.642984,0.2957,0.1643
2026-02-18 01:22:37,125.71,1.643333,0.2958,0.1643
2026-02-18 01:22:47,125.93,1.643683,0.2959,0.1644
2026-02-18 01:22:57,126.51,1.644034,0.2959,0.1644
2026-02-18 01:23:07,129.86,1.644395,0.296,0.1644
2026-02-18 01:23:17,124.54,1.644741,0.2961,0.1645
2026-02-18 01:23:27,126.0,1.645091,0.2961,0.1645
2026-02-18 01:23:37,126.0,1.645441,0.2962,0.1645
2026-02-18 01:23:47,125.02,1.645788,0.2962,0.1646
2026-02-18 01:23:57,131.43,1.646153,0.2963,0.1646
2026-02-18 01:24:07,127.53,1.646508,0.2964,0.1647
2026-02-18 01:24:17,126.56,1.646859,0.2964,0.1647
2026-02-18 01:24:27,126.04,1.647209,0.2965,0.1647
2026-02-18 01:24:37,126.98,1.647562,0.2966,0.1648
2026-02-18 01:24:47,125.86,1.647912,0.2966,0.1648
2026-02-18 01:24:57,127.15,1.648265,0.2967,0.1648
2026-02-18 01:25:07,126.01,1.648615,0.2968,0.1649
2026-02-18 01:25:17,129.32,1.648974,0.2968,0.1649
2026-02-18 01:25:27,127.46,1.649328,0.2969,0.1649
2026-02-18 01:25:37,125.07,1.649675,0.2969,0.165
2026-02-18 01:25:47,124.81,1.650022,0.297,0.165
2026-02-18 01:25:57,124.29,1.650367,0.2971,0.165
2026-02-18 01:26:07,126.2,1.650718,0.2971,0.1651
2026-02-18 01:26:17,125.07,1.651065,0.2972,0.1651
2026-02-18 01:26:27,127.02,1.651418,0.2973,0.1651
2026-02-18 01:26:37,125.31,1.651766,0.2973,0.1652
2026-02-18 01:26:47,128.13,1.652122,0.2974,0.1652
2026-02-18 01:26:57,125.37,1.65247,0.2974,0.1652
2026-02-18 01:27:07,126.1,1.652821,0.2975,0.1653
2026-02-18 01:27:17,126.96,1.653173,0.2976,0.1653
2026-02-18 01:27:27,124.64,1.65352,0.2976,0.1654
2026-02-18 01:27:37,125.45,1.653868,0.2977,0.1654
2026-02-18 01:27:47,126.47,1.654219,0.2978,0.1654
2026-02-18 01:27:57,130.02,1.654581,0.2978,0.1655
2026-02-18 01:28:07,126.26,1.654931,0.2979,0.1655
2026-02-18 01:28:17,126.89,1.655284,0.298,0.1655
2026-02-18 01:28:27,126.51,1.655635,0.298,0.1656
2026-02-18 01:28:37,126.71,1.655987,0.2981,0.1656
2026-02-18 01:28:47,124.76,1.656334,0.2981,0.1656
2026-02-18 01:28:57,126.83,1.656686,0.2982,0.1657
2026-02-18 01:29:07,124.49,1.657032,0.2983,0.1657
2026-02-18 01:29:17,128.65,1.657389,0.2983,0.1657
2026-02-18 01:29:27,126.26,1.65774,0.2984,0.1658
2026-02-18 01:29:37,122.68,1.658081,0.2985,0.1658
2026-02-18 01:29:47,125.83,1.65843,0.2985,0.1658
2026-02-18 01:29:57,127.71,1.658785,0.2986,0.1659
2026-02-18 01:30:07,126.58,1.659137,0.2986,0.1659
2026-02-18 01:30:17,129.17,1.659495,0.2987,0.1659
2026-02-18 01:30:27,125.06,1.659843,0.2988,0.166
2026-02-18 01:30:37,124.97,1.66019,0.2988,0.166
2026-02-18 01:30:47,130.9,1.660553,0.2989,0.1661
2026-02-18 01:30:57,127.04,1.660906,0.299,0.1661
2026-02-18 01:31:07,126.06,1.661257,0.299,0.1661
2026-02-18 01:31:17,127.43,1.661611,0.2991,0.1662
2026-02-18 01:31:27,125.42,1.661959,0.2992,0.1662
2026-02-18 01:31:37,127.28,1.662312,0.2992,0.1662
2026-02-18 01:31:47,127.08,1.662665,0.2993,0.1663
2026-02-18 01:31:57,123.43,1.663008,0.2993,0.1663
2026-02-18 01:32:07,125.08,1.663356,0.2994,0.1663
2026-02-18 01:32:17,125.4,1.663704,0.2995,0.1664
2026-02-18 01:32:27,129.41,1.664064,0.2995,0.1664
2026-02-18 01:32:37,130.38,1.664426,0.2996,0.1664
2026-02-18 01:32:47,124.33,1.664771,0.2997,0.1665
2026-02-18 01:32:57,124.17,1.665116,0.2997,0.1665
2026-02-18 01:33:07,128.06,1.665472,0.2998,0.1665
2026-02-18 01:33:17,125.76,1.665821,0.2998,0.1666
2026-02-18 01:33:27,127.32,1.666175,0.2999,0.1666
2026-02-18 01:33:37,124.52,1.666521,0.3,0.1667
2026-02-18 01:33:47,125.82,1.66687,0.3,0.1667
2026-02-18 01:33:57,126.56,1.667222,0.3001,0.1667
2026-02-18 01:34:07,125.57,1.66757,0.3002,0.1668
2026-02-18 01:34:17,125.34,1.667919,0.3002,0.1668
2026-02-18 01:34:27,125.54,1.668267,0.3003,0.1668
2026-02-18 01:34:37,127.81,1.668622,0.3004,0.1669
2026-02-18 01:34:47,128.1,1.668978,0.3004,0.1669
2026-02-18 01:34:57,126.34,1.669329,0.3005,0.1669
2026-02-18 01:35:07,125.55,1.669678,0.3005,0.167
2026-02-18 01:35:17,124.71,1.670024,0.3006,0.167
2026-02-18 01:35:27,128.51,1.670381,0.3007,0.167
2026-02-18 01:35:37,125.37,1.67073,0.3007,0.1671
2026-02-18 01:35:47,125.28,1.671078,0.3008,0.1671
2026-02-18 01:35:57,126.54,1.671429,0.3009,0.1671
2026-02-18 01:36:07,126.33,1.67178,0.3009,0.1672
2026-02-18 01:36:17,125.27,1.672128,0.301,0.1672
2026-02-18 01:36:27,127.73,1.672483,0.301,0.1672
2026-02-18 01:36:37,126.32,1.672834,0.3011,0.1673
2026-02-18 01:36:47,126.47,1.673185,0.3012,0.1673
2026-02-18 01:36:57,123.17,1.673527,0.3012,0.1674
2026-02-18 01:37:07,128.52,1.673884,0.3013,0.1674
2026-02-18 01:37:17,125.82,1.674234,0.3014,0.1674
2026-02-18 01:37:27,127.12,1.674587,0.3014,0.1675
2026-02-18 01:37:37,124.52,1.674933,0.3015,0.1675
2026-02-18 01:37:47,125.65,1.675282,0.3016,0.1675
2026-02-18 01:37:57,125.9,1.675631,0.3016,0.1676
2026-02-18 01:38:07,127.99,1.675987,0.3017,0.1676
2026-02-18 01:38:17,125.26,1.676335,0.3017,0.1676
2026-02-18 01:38:27,127.46,1.676689,0.3018,0.1677
2026-02-18 01:38:37,124.56,1.677035,0.3019,0.1677
2026-02-18 01:38:47,125.32,1.677383,0.3019,0.1677
2026-02-18 01:38:57,125.94,1.677733,0.302,0.1678
2026-02-18 01:39:07,127.88,1.678088,0.3021,0.1678
2026-02-18 01:39:17,123.14,1.67843,0.3021,0.1678
2026-02-18 01:39:27,125.45,1.678779,0.3022,0.1679
2026-02-18 01:39:37,124.17,1.679123,0.3022,0.1679
2026-02-18 01:39:47,125.25,1.679471,0.3023,0.1679
2026-02-18 01:39:57,125.36,1.67982,0.3024,0.168
2026-02-18 01:40:07,125.2,1.680167,0.3024,0.168
2026-02-18 01:40:17,124.83,1.680514,0.3025,0.1681
2026-02-18 01:40:27,124.08,1.680859,0.3026,0.1681
2026-02-18 01:40:37,124.11,1.681204,0.3026,0.1681
2026-02-18 01:40:47,128.65,1.681561,0.3027,0.1682
2026-02-18 01:40:57,127.14,1.681914,0.3027,0.1682
2026-02-18 01:41:07,127.62,1.682269,0.3028,0.1682
2026-02-18 01:41:17,124.99,1.682616,0.3029,0.1683
2026-02-18 01:41:27,125.8,1.682965,0.3029,0.1683
2026-02-18 01:41:37,124.82,1.683312,0.303,0.1683
2026-02-18 01:41:47,126.07,1.683662,0.3031,0.1684
2026-02-18 01:41:57,127.85,1.684017,0.3031,0.1684
2026-02-18 01:42:07,128.91,1.684375,0.3032,0.1684
2026-02-18 01:42:17,127.42,1.684729,0.3033,0.1685
2026-02-18 01:42:27,126.44,1.685081,0.3033,0.1685
2026-02-18 01:42:37,126.92,1.685433,0.3034,0.1685
2026-02-18 01:42:47,126.72,1.685785,0.3034,0.1686
2026-02-18 01:42:57,124.49,1.686131,0.3035,0.1686
2026-02-18 01:43:07,128.71,1.686488,0.3036,0.1686
2026-02-18 01:43:17,124.29,1.686834,0.3036,0.1687
2026-02-18 01:43:27,125.32,1.687182,0.3037,0.1687
2026-02-18 01:43:37,128.29,1.687538,0.3038,0.1688
2026-02-18 01:43:47,124.9,1.687885,0.3038,0.1688
2026-02-18 01:43:57,125.07,1.688233,0.3039,0.1688
2026-02-18 01:44:07,129.2,1.688591,0.3039,0.1689
2026-02-18 01:44:17,126.22,1.688942,0.304,0.1689
2026-02-18 01:44:27,131.01,1.689306,0.3041,0.1689
2026-02-18 01:44:37,129.01,1.689664,0.3041,0.169
2026-02-18 01:44:47,126.84,1.690017,0.3042,0.169
2026-02-18 01:44:57,126.64,1.690368,0.3043,0.169
2026-02-18 01:45:07,125.52,1.690717,0.3043,0.1691
2026-02-18 01:45:17,125.22,1.691065,0.3044,0.1691
2026-02-18 01:45:27,125.36,1.691413,0.3045,0.1691
2026-02-18 01:45:37,126.2,1.691764,0.3045,0.1692
2026-02-18 01:45:47,129.12,1.692122,0.3046,0.1692
2026-02-18 01:45:57,125.12,1.69247,0.3046,0.1692
2026-02-18 01:46:07,125.87,1.69282,0.3047,0.1693
2026-02-18 01:46:17,127.47,1.693174,0.3048,0.1693
2026-02-18 01:46:27,124.55,1.69352,0.3048,0.1694
2026-02-18 01:46:37,125.48,1.693868,0.3049,0.1694
2026-02-18 01:46:47,125.56,1.694217,0.305,0.1694
2026-02-18 01:46:57,125.69,1.694566,0.305,0.1695
2026-02-18 01:47:07,127.56,1.69492,0.3051,0.1695
2026-02-18 01:47:17,127.36,1.695274,0.3051,0.1695
2026-02-18 01:47:27,127.28,1.695628,0.3052,0.1696
2026-02-18 01:47:37,123.75,1.695971,0.3053,0.1696
2026-02-18 01:47:47,125.32,1.69632,0.3053,0.1696
2026-02-18 01:47:57,127.22,1.696673,0.3054,0.1697
2026-02-18 01:48:07,125.95,1.697023,0.3055,0.1697
2026-02-18 01:48:17,126.39,1.697374,0.3055,0.1697
2026-02-18 01:48:27,127.56,1.697728,0.3056,0.1698
2026-02-18 01:48:37,126.56,1.69808,0.3057,0.1698
2026-02-18 01:48:47,126.66,1.698432,0.3057,0.1698
2026-02-18 01:48:57,127.89,1.698787,0.3058,0.1699
2026-02-18 01:49:07,126.16,1.699137,0.3058,0.1699
2026-02-18 01:49:17,128.38,1.699494,0.3059,0.1699
2026-02-18 01:49:27,126.7,1.699846,0.306,0.17
2026-02-18 01:49:37,124.4,1.700191,0.306,0.17
2026-02-18 01:49:47,124.62,1.700538,0.3061,0.1701
2026-02-18 01:49:57,123.71,1.700881,0.3062,0.1701
2026-02-18 01:50:07,124.43,1.701227,0.3062,0.1701
2026-02-18 01:50:17,128.88,1.701585,0.3063,0.1702
2026-02-18 01:50:27,127.28,1.701938,0.3063,0.1702
2026-02-18 01:50:37,128.09,1.702294,0.3064,0.1702
2026-02-18 01:50:47,126.63,1.702646,0.3065,0.1703
2026-02-18 01:50:57,124.94,1.702993,0.3065,0.1703
2026-02-18 01:51:07,122.41,1.703333,0.3066,0.1703
2026-02-18 01:51:17,126.08,1.703683,0.3067,0.1704
2026-02-18 01:51:27,126.79,1.704036,0.3067,0.1704
2026-02-18 01:51:37,127.99,1.704391,0.3068,0.1704
2026-02-18 01:51:47,127.39,1.704745,0.3069,0.1705
2026-02-18 01:51:57,126.56,1.705096,0.3069,0.1705
2026-02-18 01:52:07,129.0,1.705455,0.307,0.1705
2026-02-18 01:52:17,125.16,1.705802,0.307,0.1706
2026-02-18 01:52:27,124.36,1.706148,0.3071,0.1706
2026-02-18 01:52:37,126.26,1.706499,0.3072,0.1706
2026-02-18 01:52:47,125.52,1.706847,0.3072,0.1707
2026-02-18 01:52:57,125.74,1.707197,0.3073,0.1707
2026-02-18 01:53:07,126.96,1.707549,0.3074,0.1708
2026-02-18 01:53:17,125.62,1.707898,0.3074,0.1708
2026-02-18 01:53:27,128.14,1.708254,0.3075,0.1708
2026-02-18 01:53:37,126.74,1.708606,0.3075,0.1709
2026-02-18 01:53:47,124.21,1.708951,0.3076,0.1709
2026-02-18 01:53:57,126.56,1.709303,0.3077,0.1709
2026-02-18 01:54:07,126.61,1.709654,0.3077,0.171
2026-02-18 01:54:17,127.74,1.710009,0.3078,0.171
2026-02-18 01:54:27,125.96,1.710359,0.3079,0.171
2026-02-18 01:54:37,128.18,1.710715,0.3079,0.1711
2026-02-18 01:54:47,125.24,1.711063,0.308,0.1711
2026-02-18 01:54:57,125.45,1.711412,0.3081,0.1711
2026-02-18 01:55:07,123.98,1.711756,0.3081,0.1712
2026-02-18 01:55:17,128.31,1.712112,0.3082,0.1712
2026-02-18 01:55:27,128.02,1.712468,0.3082,0.1712
2026-02-18 01:55:37,126.53,1.712819,0.3083,0.1713
2026-02-18 01:55:47,127.64,1.713174,0.3084,0.1713
2026-02-18 01:55:57,126.44,1.713525,0.3084,0.1714
2026-02-18 01:56:07,125.74,1.713875,0.3085,0.1714
2026-02-18 01:56:17,124.74,1.714221,0.3086,0.1714
2026-02-18 01:56:27,128.32,1.714577,0.3086,0.1715
2026-02-18 01:56:37,125.42,1.714926,0.3087,0.1715
2026-02-18 01:56:47,124.9,1.715273,0.3087,0.1715
2026-02-18 01:56:57,125.04,1.71562,0.3088,0.1716
2026-02-18 01:57:07,128.32,1.715977,0.3089,0.1716
2026-02-18 01:57:17,125.14,1.716324,0.3089,0.1716
2026-02-18 01:57:27,127.38,1.716678,0.309,0.1717
2026-02-18 01:57:37,125.18,1.717026,0.3091,0.1717
2026-02-18 01:57:47,130.1,1.717387,0.3091,0.1717
2026-02-18 01:57:57,132.55,1.717755,0.3092,0.1718
2026-02-18 01:58:07,124.66,1.718102,0.3093,0.1718
2026-02-18 01:58:17,127.28,1.718455,0.3093,0.1718
2026-02-18 01:58:27,126.42,1.718806,0.3094,0.1719
2026-02-18 01:58:37,129.29,1.719165,0.3094,0.1719
2026-02-18 01:58:47,127.88,1.719521,0.3095,0.172
2026-02-18 01:58:57,125.94,1.719871,0.3096,0.172
2026-02-18 01:59:07,126.58,1.720222,0.3096,0.172
2026-02-18 01:59:17,127.32,1.720576,0.3097,0.1721
2026-02-18 01:59:27,128.69,1.720933,0.3098,0.1721
2026-02-18 01:59:37,124.71,1.72128,0.3098,0.1721
2026-02-18 01:59:47,126.52,1.721631,0.3099,0.1722
2026-02-18 01:59:57,124.09,1.721976,0.31,0.1722
2026-02-18 02:00:07,128.18,1.722332,0.31,0.1722
2026-02-18 02:00:17,129.76,1.722692,0.3101,0.1723
2026-02-18 02:00:27,126.35,1.723043,0.3101,0.1723
2026-02-18 02:00:37,123.83,1.723387,0.3102,0.1723
2026-02-18 02:00:47,128.28,1.723744,0.3103,0.1724
2026-02-18 02:00:57,124.61,1.72409,0.3103,0.1724
2026-02-18 02:01:07,127.4,1.724444,0.3104,0.1724
2026-02-18 02:01:17,126.16,1.724794,0.3105,0.1725
2026-02-18 02:01:27,127.2,1.725147,0.3105,0.1725
2026-02-18 02:01:37,126.26,1.725498,0.3106,0.1725
2026-02-18 02:01:47,125.06,1.725846,0.3107,0.1726
2026-02-18 02:01:57,127.28,1.726199,0.3107,0.1726
2026-02-18 02:02:07,125.36,1.726547,0.3108,0.1727
2026-02-18 02:02:17,123.74,1.726891,0.3108,0.1727
2026-02-18 02:02:27,124.96,1.727238,0.3109,0.1727
2026-02-18 02:02:37,126.04,1.727588,0.311,0.1728
2026-02-18 02:02:47,125.91,1.727938,0.311,0.1728
2026-02-18 02:02:57,124.72,1.728284,0.3111,0.1728
2026-02-18 02:03:07,127.38,1.728638,0.3112,0.1729
2026-02-18 02:03:17,121.84,1.728977,0.3112,0.1729
2026-02-18 02:03:27,125.57,1.729326,0.3113,0.1729
2026-02-18 02:03:37,126.22,1.729676,0.3113,0.173
2026-02-18 02:03:47,126.18,1.730027,0.3114,0.173
2026-02-18 02:03:57,127.34,1.73038,0.3115,0.173
2026-02-18 02:04:07,128.18,1.730736,0.3115,0.1731
2026-02-18 02:04:17,124.72,1.731083,0.3116,0.1731
2026-02-18 02:04:27,126.12,1.731433,0.3117,0.1731
2026-02-18 02:04:37,127.24,1.731787,0.3117,0.1732
2026-02-18 02:04:47,124.47,1.732132,0.3118,0.1732
2026-02-18 02:04:57,128.91,1.73249,0.3118,0.1732
2026-02-18 02:05:07,124.81,1.732837,0.3119,0.1733
2026-02-18 02:05:17,127.16,1.73319,0.312,0.1733
2026-02-18 02:05:27,127.12,1.733544,0.312,0.1734
2026-02-18 02:05:37,127.36,1.733897,0.3121,0.1734
2026-02-18 02:05:47,126.0,1.734247,0.3122,0.1734
2026-02-18 02:05:57,127.93,1.734603,0.3122,0.1735
2026-02-18 02:06:07,124.17,1.734948,0.3123,0.1735
2026-02-18 02:06:17,125.8,1.735297,0.3124,0.1735
2026-02-18 02:06:27,124.92,1.735644,0.3124,0.1736
2026-02-18 02:06:37,125.39,1.735992,0.3125,0.1736
2026-02-18 02:06:47,127.79,1.736347,0.3125,0.1736
2026-02-18 02:06:57,128.37,1.736704,0.3126,0.1737
2026-02-18 02:07:07,125.44,1.737052,0.3127,0.1737
2026-02-18 02:07:17,127.61,1.737407,0.3127,0.1737
2026-02-18 02:07:27,126.31,1.737758,0.3128,0.1738
2026-02-18 02:07:37,125.01,1.738105,0.3129,0.1738
2026-02-18 02:07:47,125.93,1.738455,0.3129,0.1738
2026-02-18 02:07:57,126.12,1.738805,0.313,0.1739
2026-02-18 02:08:07,127.11,1.739158,0.313,0.1739
2026-02-18 02:08:17,128.8,1.739516,0.3131,0.174
2026-02-18 02:08:27,126.68,1.739868,0.3132,0.174
2026-02-18 02:08:37,122.9,1.740209,0.3132,0.174
2026-02-18 02:08:47,124.53,1.740555,0.3133,0.1741
2026-02-18 02:08:57,127.29,1.740909,0.3134,0.1741
2026-02-18 02:09:07,125.23,1.741257,0.3134,0.1741
2026-02-18 02:09:17,127.0,1.741609,0.3135,0.1742
2026-02-18 02:09:27,127.88,1.741965,0.3136,0.1742
2026-02-18 02:09:37,125.39,1.742313,0.3136,0.1742
2026-02-18 02:09:47,124.23,1.742658,0.3137,0.1743
2026-02-18 02:09:57,128.51,1.743015,0.3137,0.1743
2026-02-18 02:10:07,126.69,1.743367,0.3138,0.1743
2026-02-18 02:10:17,125.36,1.743715,0.3139,0.1744
2026-02-18 02:10:27,126.07,1.744065,0.3139,0.1744
2026-02-18 02:10:37,125.36,1.744413,0.314,0.1744
2026-02-18 02:10:47,125.0,1.744761,0.3141,0.1745
2026-02-18 02:10:57,127.74,1.745116,0.3141,0.1745
2026-02-18 02:11:07,125.02,1.745463,0.3142,0.1745
2026-02-18 02:11:17,129.91,1.745824,0.3142,0.1746
2026-02-18 02:11:27,125.38,1.746172,0.3143,0.1746
2026-02-18 02:11:37,125.3,1.74652,0.3144,0.1747
2026-02-18 02:11:47,129.56,1.74688,0.3144,0.1747
2026-02-18 02:11:57,127.96,1.747235,0.3145,0.1747
2026-02-18 02:12:07,125.59,1.747584,0.3146,0.1748
2026-02-18 02:12:17,126.9,1.747937,0.3146,0.1748
2026-02-18 02:12:27,127.42,1.748291,0.3147,0.1748
2026-02-18 02:12:37,123.03,1.748632,0.3148,0.1749
2026-02-18 02:12:47,127.6,1.748987,0.3148,0.1749
2026-02-18 02:12:57,127.29,1.74934,0.3149,0.1749
2026-02-18 02:13:07,130.62,1.749703,0.3149,0.175
2026-02-18 02:13:17,126.56,1.750055,0.315,0.175
2026-02-18 02:13:27,127.16,1.750408,0.3151,0.175
2026-02-18 02:13:37,124.53,1.750754,0.3151,0.1751
2026-02-18 02:13:47,130.54,1.751117,0.3152,0.1751
2026-02-18 02:13:57,124.91,1.751464,0.3153,0.1751
2026-02-18 02:14:07,124.18,1.751808,0.3153,0.1752
2026-02-18 02:14:17,124.34,1.752154,0.3154,0.1752
2026-02-18 02:14:27,126.13,1.752504,0.3155,0.1753
2026-02-18 02:14:37,124.96,1.752851,0.3155,0.1753
2026-02-18 02:14:47,126.1,1.753202,0.3156,0.1753
2026-02-18 02:14:57,123.86,1.753546,0.3156,0.1754
2026-02-18 02:15:07,122.47,1.753886,0.3157,0.1754
2026-02-18 02:15:17,128.5,1.754243,0.3158,0.1754
2026-02-18 02:15:27,127.39,1.754597,0.3158,0.1755
2026-02-18 02:15:37,124.56,1.754943,0.3159,0.1755
2026-02-18 02:15:47,124.88,1.75529,0.316,0.1755
2026-02-18 02:15:57,126.28,1.75564,0.316,0.1756
2026-02-18 02:16:07,126.14,1.755991,0.3161,0.1756
2026-02-18 02:16:17,125.8,1.75634,0.3161,0.1756
2026-02-18 02:16:27,127.89,1.756695,0.3162,0.1757
2026-02-18 02:16:37,125.33,1.757044,0.3163,0.1757
2026-02-18 02:16:47,126.17,1.757394,0.3163,0.1757
2026-02-18 02:16:57,125.36,1.757742,0.3164,0.1758
2026-02-18 02:17:07,125.41,1.758091,0.3165,0.1758
2026-02-18 02:17:17,124.52,1.758436,0.3165,0.1758
2026-02-18 02:17:27,125.72,1.758786,0.3166,0.1759
2026-02-18 02:17:37,126.04,1.759136,0.3166,0.1759
2026-02-18 02:17:47,124.43,1.759481,0.3167,0.1759
2026-02-18 02:17:57,126.63,1.759833,0.3168,0.176
2026-02-18 02:18:07,124.4,1.760179,0.3168,0.176
2026-02-18 02:18:17,126.34,1.76053,0.3169,0.1761
2026-02-18 02:18:27,125.12,1.760877,0.317,0.1761
2026-02-18 02:18:37,125.56,1.761226,0.317,0.1761
2026-02-18 02:18:47,122.97,1.761568,0.3171,0.1762
2026-02-18 02:18:57,128.89,1.761926,0.3171,0.1762
2026-02-18 02:19:07,124.9,1.762273,0.3172,0.1762
2026-02-18 02:19:17,127.04,1.762625,0.3173,0.1763
2026-02-18 02:19:27,125.28,1.762973,0.3173,0.1763
2026-02-18 02:19:37,125.82,1.763323,0.3174,0.1763
2026-02-18 02:19:47,128.16,1.763679,0.3175,0.1764
2026-02-18 02:19:57,125.16,1.764027,0.3175,0.1764
2026-02-18 02:20:07,127.7,1.764381,0.3176,0.1764
2026-02-18 02:20:17,126.04,1.764731,0.3177,0.1765
2026-02-18 02:20:27,126.4,1.765083,0.3177,0.1765
2026-02-18 02:20:37,125.96,1.765432,0.3178,0.1765
2026-02-18 02:20:47,126.68,1.765784,0.3178,0.1766
2026-02-18 02:20:57,124.89,1.766131,0.3179,0.1766
2026-02-18 02:21:07,126.13,1.766482,0.318,0.1766
2026-02-18 02:21:17,125.33,1.76683,0.318,0.1767
2026-02-18 02:21:27,127.5,1.767184,0.3181,0.1767
2026-02-18 02:21:37,130.97,1.767548,0.3182,0.1768
2026-02-18 02:21:47,131.68,1.767914,0.3182,0.1768
2026-02-18 02:21:57,130.69,1.768277,0.3183,0.1768
2026-02-18 02:22:07,128.12,1.768632,0.3184,0.1769
2026-02-18 02:22:17,128.67,1.76899,0.3184,0.1769
2026-02-18 02:22:27,127.4,1.769344,0.3185,0.1769
2026-02-18 02:22:37,129.21,1.769703,0.3185,0.177
2026-02-18 02:22:47,126.0,1.770053,0.3186,0.177
2026-02-18 02:22:57,127.1,1.770406,0.3187,0.177
2026-02-18 02:23:07,124.2,1.770751,0.3187,0.1771
2026-02-18 02:23:17,126.13,1.771101,0.3188,0.1771
2026-02-18 02:23:27,126.52,1.771453,0.3189,0.1771
2026-02-18 02:23:37,125.81,1.771802,0.3189,0.1772
2026-02-18 02:23:47,127.98,1.772158,0.319,0.1772
2026-02-18 02:23:57,128.93,1.772516,0.3191,0.1773
2026-02-18 02:24:07,124.69,1.772862,0.3191,0.1773
2026-02-18 02:24:17,123.97,1.773206,0.3192,0.1773
2026-02-18 02:24:27,124.65,1.773553,0.3192,0.1774
2026-02-18 02:24:37,127.65,1.773907,0.3193,0.1774
2026-02-18 02:24:47,127.2,1.774261,0.3194,0.1774
2026-02-18 02:24:57,127.07,1.774614,0.3194,0.1775
2026-02-18 02:25:07,126.66,1.774965,0.3195,0.1775
2026-02-18 02:25:17,124.73,1.775312,0.3196,0.1775
2026-02-18 02:25:27,131.04,1.775676,0.3196,0.1776
2026-02-18 02:25:37,127.77,1.776031,0.3197,0.1776
2026-02-18 02:25:47,125.43,1.776379,0.3197,0.1776
2026-02-18 02:25:57,126.26,1.77673,0.3198,0.1777
2026-02-18 02:26:07,125.38,1.777078,0.3199,0.1777
2026-02-18 02:26:17,125.58,1.777427,0.3199,0.1777
2026-02-18 02:26:27,125.9,1.777777,0.32,0.1778
2026-02-18 02:26:37,126.12,1.778127,0.3201,0.1778
2026-02-18 02:26:47,127.96,1.778482,0.3201,0.1778
2026-02-18 02:26:57,126.36,1.778833,0.3202,0.1779
2026-02-18 02:27:07,127.77,1.779188,0.3203,0.1779
2026-02-18 02:27:17,125.49,1.779537,0.3203,0.178
2026-02-18 02:27:27,124.99,1.779884,0.3204,0.178
2026-02-18 02:27:37,127.2,1.780238,0.3204,0.178
2026-02-18 02:27:47,125.6,1.780586,0.3205,0.1781
2026-02-18 02:27:57,124.46,1.780932,0.3206,0.1781
2026-02-18 02:28:07,125.33,1.78128,0.3206,0.1781
2026-02-18 02:28:17,126.15,1.781631,0.3207,0.1782
2026-02-18 02:28:27,124.86,1.781978,0.3208,0.1782
2026-02-18 02:28:37,128.51,1.782334,0.3208,0.1782
2026-02-18 02:28:47,126.85,1.782687,0.3209,0.1783
2026-02-18 02:28:57,127.11,1.78304,0.3209,0.1783
